source.type,pucid,variable,units,mean,CV,dist.type,min.age,max.age,gender
product,PC.2300.050,volume,m^3,24,0,Point,0,99,B
product,PC.2300.050,f.drain,[-],1,0,Uniform,0,99,B
product,PC.2300.050,mass,g,0.1,1,Lognormal,0,99,B
product,PC.2300.050,use.freq,1/year,230,1,lognormal,0,99,B
product,PC.2300.050,duration,minutes,2,1,Lognormal,0,99,B
product,PC.2300.050,use.prev,[-],0.02,1,point,0,12,B
product,PC.2300.050,use.prev,[-],0.01,1,point,13,99,M
product,PC.2300.050,use.prev,[-],0.79,1,point,13,99,W
product,PC.2300.050,f.contact,[-],1,0,Point,0,99,B
product,PC.2300.050,house.prev,[-],0.79,1,point,0,99,B
product,PC.1200.010,f.residual,[-],0.05,0,point,0,99,B
product,PC.1200.010,volume,m^3,24,0,Point,0,99,B
product,PC.1200.010,f.drain,[-],1,0,Uniform,0,99,B
product,PC.1200.010,mass,g,1,1,Lognormal,0,99,B
product,PC.1200.010,use.freq,1/year,365,1,lognormal,0,99,B
product,PC.1200.010,duration,minutes,5,1,Lognormal,0,99,B
product,PC.1200.010,use.prev,[-],0.01,1,point,0,12,B
product,PC.1200.010,use.prev,[-],0.05,1,point,13,99,M
product,PC.1200.010,use.prev,[-],0.05,1,point,13,99,W
product,PC.1200.010,f.contact,[-],1,0,Point,0,99,B
product,PC.1200.010,house.prev,[-],0.05,1,point,0,99,B
product,PC.1200.020,f.residual,[-],1,0,point,0,99,B
product,PC.1200.020,f.aerosol,[-],0.15,0.19245009,Uniform,0,99,B
product,PC.1200.020,volume,m^3,24,0,Point,0,99,B
product,PC.1200.020,f.drain,[-],1,0,Uniform,0,99,B
product,PC.1200.020,mass,g,1.5,1,Lognormal,0,99,B
product,PC.1200.020,use.freq,1/year,92,1,lognormal,0,99,M
product,PC.1200.020,use.freq,1/year,400,1,lognormal,0,99,W
product,PC.1200.020,duration,minutes,5,1,Lognormal,0,99,B
product,PC.1200.020,use.prev,[-],0.1,1,point,0,12,B
product,PC.1200.020,use.prev,[-],0.29,1,point,13,99,M
product,PC.1200.020,use.prev,[-],0.81,1,point,13,99,W
product,PC.1200.020,f.contact,[-],1,0,Point,0,99,B
product,PC.1200.020,house.prev,[-],0.81,1,point,0,99,B
product,PC.1200.020,use.freq,1/year,92,1,lognormal,0,99,B
product,PC.1200.020,use.freq,1/year,400,1,lognormal,0,99,B
product,PC.1200.030,f.residual,[-],0.05,0,point,0,99,B
product,PC.1200.030,volume,m^3,24,0,Point,0,99,B
product,PC.1200.030,f.drain,[-],1,0,Uniform,0,99,B
product,PC.1200.030,mass,g,10,1,Lognormal,0,99,B
product,PC.1200.030,use.freq,1/year,52,1,lognormal,0,99,B
product,PC.1200.030,duration,minutes,15,1,Lognormal,0,99,B
product,PC.1200.030,use.prev,[-],0,1,point,0,12,B
product,PC.1200.030,use.prev,[-],0.2,1,point,13,99,M
product,PC.1200.030,use.prev,[-],0.5,1,point,13,99,W
product,PC.1200.030,f.contact,[-],1,0,Point,0,99,B
product,PC.1200.030,house.prev,[-],0.5,1,point,0,99,B
product,PC.2300.060,f.residual,[-],1,0,point,0,99,B
product,PC.2300.060,volume,m^3,24,0,Point,0,99,B
product,PC.2300.060,f.drain,[-],1,0,Uniform,0,99,B
product,PC.2300.060,mass,g,0.1,1,Lognormal,0,99,B
product,PC.2300.060,use.freq,1/year,164,1,lognormal,0,99,B
product,PC.2300.060,duration,minutes,2,1,Lognormal,0,99,B
product,PC.2300.060,use.prev,[-],0,1,point,0,12,B
product,PC.2300.060,use.prev,[-],0.1,1,point,13,99,M
product,PC.2300.060,use.prev,[-],0.6,1,point,13,99,W
product,PC.2300.060,f.contact,[-],1,0,Point,0,99,B
product,PC.2300.060,house.prev,[-],0.6,1,point,0,99,B
product,PC.0100.020,f.residual,[-],0.05,0,point,0,99,B
product,PC.0100.020,volume,m^3,24,0,Point,0,99,B
product,PC.0100.020,f.drain,[-],1,0,Uniform,0,99,B
product,PC.0100.020,mass,g,2.5,1,Lognormal,0,99,B
product,PC.0100.020,use.freq,1/year,365,1,lognormal,0,99,B
product,PC.0100.020,duration,minutes,5,1,Lognormal,0,99,B
product,PC.0100.020,use.prev,[-],0.05,1,point,0,12,B
product,PC.0100.020,use.prev,[-],0.05,1,point,13,99,M
product,PC.0100.020,use.prev,[-],0.05,1,point,13,99,W
product,PC.0100.020,f.contact,[-],1,0,Point,0,99,B
product,PC.0100.020,house.prev,[-],0.05,1,point,0,99,B
product,PC.1200.040,f.residual,[-],0.05,0,point,0,99,B
product,PC.1200.040,volume,m^3,24,0,Point,0,99,B
product,PC.1200.040,f.drain,[-],1,0,Uniform,0,99,B
product,PC.1200.040,mass,g,2.5,1,Lognormal,0,99,B
product,PC.1200.040,use.freq,1/year,365,1,lognormal,0,99,B
product,PC.1200.040,duration,minutes,5,1,Lognormal,0,99,B
product,PC.1200.040,use.prev,[-],0,1,point,0,5,B
product,PC.1200.040,use.prev,[-],0.11,1,point,6,12,M
product,PC.1200.040,use.prev,[-],0.42,1,point,6,12,W
product,PC.1200.040,use.prev,[-],0.5,1,point,13,99,M
product,PC.1200.040,use.prev,[-],0.2,1,point,13,99,W
product,PC.1200.040,f.contact,[-],1,0,Point,0,99,B
product,PC.1200.040,house.prev,[-],0.5,1,point,0,99,B
product,PC.0100.030,f.residual,[-],0.05,0,point,0,99,B
product,PC.0100.030,volume,m^3,24,0,Point,0,99,B
product,PC.0100.030,f.drain,[-],1,0,Uniform,0,99,B
product,PC.0100.030,mass,g,2.5,1,Lognormal,0,99,B
product,PC.0100.030,use.freq,1/year,365,1,lognormal,0,99,B
product,PC.0100.030,duration,minutes,5,1,Lognormal,0,99,B
product,PC.0100.030,use.prev,[-],0.05,1,point,0,12,B
product,PC.0100.030,use.prev,[-],0.05,1,point,13,99,M
product,PC.0100.030,use.prev,[-],0.05,1,point,13,99,W
product,PC.0100.030,f.contact,[-],1,0,Point,0,99,B
product,PC.0100.030,house.prev,[-],0.05,1,point,0,99,B
product,PC.1200.050,f.residual,[-],0.05,0,point,0,99,B
product,PC.1200.050,f.aerosol,[-],0.15,0.19245009,Uniform,0,99,B
product,PC.1200.050,volume,m^3,24,0,Point,0,99,B
product,PC.1200.050,f.drain,[-],1,0,Uniform,0,99,B
product,PC.1200.050,mass,g,2.5,1,Lognormal,0,99,B
product,PC.1200.050,use.freq,1/year,365,1,lognormal,0,99,B
product,PC.1200.050,duration,minutes,5,1,Lognormal,0,99,B
product,PC.1200.050,use.prev,[-],0,1,point,0,5,B
product,PC.1200.050,use.prev,[-],0.11,1,point,6,12,M
product,PC.1200.050,use.prev,[-],0.42,1,point,6,12,W
product,PC.1200.050,use.prev,[-],0.5,1,point,13,99,M
product,PC.1200.050,use.prev,[-],0.2,1,point,13,99,W
product,PC.1200.050,f.contact,[-],1,0,Point,0,99,B
product,PC.1200.050,house.prev,[-],0.5,1,point,0,99,B
product,PC.1500.010,f.residual,[-],1,0,point,0,99,B
product,PC.1500.010,f.aerosol,[-],0.75,0.19245009,Uniform,0,99,B
product,PC.1500.010,volume,m^3,24,0,Point,0,99,B
product,PC.1500.010,f.drain,[-],1,0,Uniform,0,99,B
product,PC.1500.010,mass,g,1,1,Lognormal,0,99,B
product,PC.1500.010,use.freq,1/year,280,1,lognormal,0,99,B
product,PC.1500.010,duration,minutes,10,1,Lognormal,0,99,B
product,PC.1500.010,use.prev,[-],0.01,1,point,0,12,B
product,PC.1500.010,use.prev,[-],0.15,1,point,13,99,M
product,PC.1500.010,use.prev,[-],0.15,1,point,13,99,W
product,PC.1500.010,f.contact,[-],1,0,Point,0,99,B
product,PC.1500.010,house.prev,[-],0.15,1,point,0,99,B
product,PC.2300.070,f.residual,[-],1,0,point,0,99,B
product,PC.2300.070,volume,m^3,24,0,Point,0,99,B
product,PC.2300.070,f.drain,[-],1,0,Uniform,0,99,B
product,PC.2300.070,mass,g,1,1,Lognormal,0,99,B
product,PC.2300.070,use.freq,1/year,270,1,lognormal,0,99,B
product,PC.2300.070,duration,minutes,5,1,Lognormal,0,99,B
product,PC.2300.070,use.prev,[-],0,1,point,0,12,B
product,PC.2300.070,use.prev,[-],0.01,1,point,13,99,M
product,PC.2300.070,use.prev,[-],0.63,1,point,13,99,W
product,PC.2300.070,f.contact,[-],1,0,Point,0,99,B
product,PC.2300.070,house.prev,[-],0.63,1,point,0,99,B
product,PC.1600.010,f.residual,[-],0.5,0,point,0,99,B
product,PC.1600.010,f.aerosol,[-],0.75,0.19245009,Uniform,0,99,B
product,PC.1600.010,volume,m^3,24,0,Point,0,99,B
product,PC.1600.010,f.drain,[-],1,0,Uniform,0,99,B
product,PC.1600.010,mass,g,0.5,1,Lognormal,0,99,B
product,PC.1600.010,use.freq,1/year,183,1,lognormal,0,99,B
product,PC.1600.010,duration,minutes,2,1,Lognormal,0,99,B
product,PC.1600.010,use.prev,[-],0.01,1,point,0,12,B
product,PC.1600.010,use.prev,[-],0.05,1,point,13,99,M
product,PC.1600.010,use.prev,[-],0.73,1,point,13,99,W
product,PC.1600.010,f.contact,[-],1,0,Point,0,99,B
product,PC.1600.010,house.prev,[-],0.73,1,point,0,99,B
product,PC.1800.010,f.residual,[-],0.01,0,point,0,99,B
product,PC.1800.010,volume,m^3,24,0,Point,0,99,B
product,PC.1800.010,f.drain,[-],1,0,Uniform,0,99,B
product,PC.1800.010,mass,g,0.5,1,Lognormal,0,99,B
product,PC.1800.010,use.freq,1/year,4,1,lognormal,0,99,B
product,PC.1800.010,duration,minutes,2,1,Lognormal,0,99,B
product,PC.1800.010,use.prev,[-],0,1,point,0,12,B
product,PC.1800.010,use.prev,[-],0.01,1,point,13,99,M
product,PC.1800.010,use.prev,[-],0.01,1,point,13,99,W
product,PC.1800.010,f.contact,[-],1,0,Point,0,99,B
product,PC.1800.010,house.prev,[-],0.01,1,point,0,99,B
product,PC.1900.010,f.residual,[-],0.01,0,point,0,99,B
product,PC.1900.010,volume,m^3,24,0,Point,0,99,B
product,PC.1900.010,f.drain,[-],1,0,Uniform,0,99,B
product,PC.1900.010,mass,g,200,1,Lognormal,0,99,B
product,PC.1900.010,use.freq,1/year,10,1,lognormal,0,99,B
product,PC.1900.010,duration,minutes,45,1,Lognormal,0,99,B
product,PC.1900.010,use.prev,[-],0,1,point,0,12,B
product,PC.1900.010,use.prev,[-],0.02,1,point,13,99,M
product,PC.1900.010,use.prev,[-],0.2,1,point,13,99,W
product,PC.1900.010,f.contact,[-],0.5,0,Point,0,99,B
product,PC.1900.010,house.prev,[-],0.2,1,point,0,99,B
product,PC.1900.030,f.residual,[-],0.01,0,point,0,99,B
product,PC.1900.030,volume,m^3,24,0,Point,0,99,B
product,PC.1900.030,f.drain,[-],1,0,Uniform,0,99,B
product,PC.1900.030,mass,g,200,1,Lognormal,0,99,B
product,PC.1900.030,use.freq,1/year,3,1,lognormal,0,99,M
product,PC.1900.030,use.freq,1/year,7,1,lognormal,0,99,W
product,PC.1900.030,duration,minutes,45,1,Lognormal,0,99,B
product,PC.1900.030,use.prev,[-],0,1,point,0,12,B
product,PC.1900.030,use.prev,[-],0.04,1,point,13,99,M
product,PC.1900.030,use.prev,[-],0.6,1,point,13,99,W
product,PC.1900.030,f.contact,[-],0.5,0,Point,0,99,B
product,PC.1900.030,house.prev,[-],0.6,1,point,0,99,B
product,PC.1900.040,f.residual,[-],0.01,0,point,0,99,B
product,PC.1900.040,volume,m^3,24,0,Point,0,99,B
product,PC.1900.040,f.drain,[-],1,0,Uniform,0,99,B
product,PC.1900.040,mass,g,200,1,Lognormal,0,99,B
product,PC.1900.040,use.freq,1/year,3,1,lognormal,0,99,M
product,PC.1900.040,use.freq,1/year,7,1,lognormal,0,99,W
product,PC.1900.040,duration,minutes,45,1,Lognormal,0,99,B
product,PC.1900.040,use.prev,[-],0,1,point,0,12,B
product,PC.1900.040,use.prev,[-],0.04,1,point,13,99,M
product,PC.1900.040,use.prev,[-],0.6,1,point,13,99,W
product,PC.1900.040,f.contact,[-],0.5,0,Point,0,99,B
product,PC.1900.040,house.prev,[-],0.6,1,point,0,99,B
product,PC.1900.050,f.residual,[-],0.01,0,point,0,99,B
product,PC.1900.050,volume,m^3,24,0,Point,0,99,B
product,PC.1900.050,f.drain,[-],1,0,Uniform,0,99,B
product,PC.1900.050,mass,g,50,1,Lognormal,0,99,B
product,PC.1900.050,use.freq,1/year,2,1,lognormal,0,99,B
product,PC.1900.050,duration,minutes,10,1,Lognormal,0,99,B
product,PC.1900.050,use.prev,[-],0.1,1,point,0,12,B
product,PC.1900.050,use.prev,[-],0.01,1,point,13,99,M
product,PC.1900.050,use.prev,[-],0.1,1,point,13,99,W
product,PC.1900.050,f.contact,[-],0.5,0,Point,0,99,B
product,PC.1900.050,house.prev,[-],0.1,1,point,0,99,B
product,PC.1900.050,f.aerosol,[-],0.75,0.19245009,Uniform,0,99,B
product,PC.1900.020,f.residual,[-],0.01,0,point,0,99,B
product,PC.1900.020,volume,m^3,24,0,Point,0,99,B
product,PC.1900.020,f.drain,[-],1,0,Uniform,0,99,B
product,PC.1900.020,mass,g,200,1,Lognormal,0,99,B
product,PC.1900.020,use.freq,1/year,3,1,lognormal,0,99,M
product,PC.1900.020,use.freq,1/year,7,1,lognormal,0,99,W
product,PC.1900.020,duration,minutes,45,1,Lognormal,0,99,B
product,PC.1900.020,use.prev,[-],0,1,point,0,12,B
product,PC.1900.020,use.prev,[-],0.04,1,point,13,99,M
product,PC.1900.020,use.prev,[-],0.6,1,point,13,99,W
product,PC.1900.020,f.contact,[-],0.5,0,Point,0,99,B
product,PC.1900.020,house.prev,[-],0.6,1,point,0,99,B
product,PC.1900.060,f.residual,[-],0.01,0,point,0,99,B
product,PC.1900.060,volume,m^3,24,0,Point,0,99,B
product,PC.1900.060,f.drain,[-],1,0,Uniform,0,99,B
product,PC.1900.060,mass,g,20,1,Lognormal,0,99,B
product,PC.1900.060,use.freq,1/year,10,1,lognormal,0,99,B
product,PC.1900.060,duration,minutes,45,1,Lognormal,0,99,B
product,PC.1900.060,use.prev,[-],0,1,point,0,12,B
product,PC.1900.060,use.prev,[-],0,1,point,13,99,M
product,PC.1900.060,use.prev,[-],0.01,1,point,13,99,W
product,PC.1900.060,f.contact,[-],0.5,0,Point,0,99,B
product,PC.1900.060,house.prev,[-],0.01,1,point,0,99,B
product,PC.1900.070,f.residual,[-],0.01,0,point,0,99,B
product,PC.1900.070,volume,m^3,24,0,Point,0,99,B
product,PC.1900.070,f.drain,[-],1,0,Uniform,0,99,B
product,PC.1900.070,mass,g,20,1,Lognormal,0,99,B
product,PC.1900.070,use.freq,1/year,10,1,lognormal,0,99,B
product,PC.1900.070,duration,minutes,45,1,Lognormal,0,99,B
product,PC.1900.070,use.prev,[-],0,1,point,0,12,B
product,PC.1900.070,use.prev,[-],0,1,point,13,99,M
product,PC.1900.070,use.prev,[-],0.01,1,point,13,99,W
product,PC.1900.070,f.contact,[-],0.5,0,Point,0,99,B
product,PC.1900.070,house.prev,[-],0.01,1,point,0,99,B
product,PC.1900.080,f.residual,[-],0.01,0,point,0,99,B
product,PC.1900.080,volume,m^3,24,0,Point,0,99,B
product,PC.1900.080,f.drain,[-],1,0,Uniform,0,99,B
product,PC.1900.080,mass,g,20,1,Lognormal,0,99,B
product,PC.1900.080,use.freq,1/year,10,1,lognormal,0,99,B
product,PC.1900.080,duration,minutes,45,1,Lognormal,0,99,B
product,PC.1900.080,use.prev,[-],0,1,point,0,12,B
product,PC.1900.080,use.prev,[-],0,1,point,13,99,M
product,PC.1900.080,use.prev,[-],0.01,1,point,13,99,W
product,PC.1900.080,f.contact,[-],0.5,0,Point,0,99,B
product,PC.1900.080,house.prev,[-],0.01,1,point,0,99,B
product,PC.2000.100,f.residual,[-],0.02,0,point,0,99,B
product,PC.2000.100,volume,m^3,24,0,Point,0,99,B
product,PC.2000.100,f.drain,[-],1,0,Uniform,0,99,B
product,PC.2000.100,mass,g,30,1,Lognormal,0,99,B
product,PC.2000.100,use.freq,1/year,52,1,lognormal,0,99,B
product,PC.2000.100,duration,minutes,10,1,Lognormal,0,99,B
product,PC.2000.100,use.prev,[-],0.05,1,point,0,12,B
product,PC.2000.100,use.prev,[-],0.02,1,point,13,99,M
product,PC.2000.100,use.prev,[-],0.5,1,point,13,99,W
product,PC.2000.100,f.contact,[-],0.5,0,Point,0,99,B
product,PC.2000.100,house.prev,[-],0.5,1,point,0,99,B
product,PC.2000.100,f.aerosol,[-],0.15,0.19245009,Uniform,0,99,B
product,PC.2000.090,f.residual,[-],0.02,0,point,0,99,B
product,PC.2000.090,f.aerosol,[-],0.15,0.19245009,Uniform,0,99,B
product,PC.2000.090,volume,m^3,24,0,Point,0,99,B
product,PC.2000.090,f.drain,[-],1,0,Uniform,0,99,B
product,PC.2000.090,mass,g,15,1,Lognormal,0,99,B
product,PC.2000.090,use.freq,1/year,180,1,lognormal,0,99,B
product,PC.2000.090,duration,minutes,4,1,Lognormal,0,99,B
product,PC.2000.090,use.prev,[-],0.6,1,point,0,12,B
product,PC.2000.090,use.prev,[-],0.56,1,point,13,99,M
product,PC.2000.090,use.prev,[-],0.92,1,point,13,99,W
product,PC.2000.090,f.contact,[-],0.5,0,Point,0,99,B
product,PC.2000.090,house.prev,[-],0.92,1,point,0,99,B
product,PC.2000.090,use.freq,1/year,255.5,1,lognormal,0,99,B
product,PC.2000.120,f.residual,[-],1,0,point,0,99,B
product,PC.2000.120,volume,m^3,24,0,Point,0,99,B
product,PC.2000.120,f.drain,[-],1,0,Uniform,0,99,B
product,PC.2000.120,mass,g,15,1,Lognormal,0,99,B
product,PC.2000.120,use.freq,1/year,2,1,lognormal,0,99,B
product,PC.2000.120,duration,minutes,10,1,Lognormal,0,99,B
product,PC.2000.120,use.prev,[-],0,1,point,0,12,B
product,PC.2000.120,use.prev,[-],0,1,point,13,99,M
product,PC.2000.120,use.prev,[-],0.1,1,point,13,99,W
product,PC.2000.120,f.contact,[-],0.5,0,Point,0,99,B
product,PC.2000.120,house.prev,[-],0.1,1,point,0,99,B
product,PC.2000.110,f.residual,[-],1,0,point,0,99,B
product,PC.2000.110,f.aerosol,[-],0.15,0.19245009,Uniform,0,99,B
product,PC.2000.110,volume,m^3,24,0,Point,0,99,B
product,PC.2000.110,f.drain,[-],1,0,Uniform,0,99,B
product,PC.2000.110,mass,g,15,1,Lognormal,0,99,B
product,PC.2000.110,use.freq,1/year,12,1,lognormal,0,99,B
product,PC.2000.110,duration,minutes,5,1,Lognormal,0,99,B
product,PC.2000.110,use.prev,[-],0,1,point,0,12,B
product,PC.2000.110,use.prev,[-],0,1,point,13,99,M
product,PC.2000.110,use.prev,[-],0.2,1,point,13,99,W
